Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVacDays,Program,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4465,3,Detached House,1/04/2020,1/04/2020,1/04/2020,0,0,0,Community Housing,TOOWOOMBA AND SOUTH WEST HSC,Maranoa,Warrego
4465,3,Detached House,1/06/2020,1/06/2020,1/06/2020,0,0,0,Community Housing,TOOWOOMBA AND SOUTH WEST HSC,Maranoa,Warrego
4465,3,Detached House,1/01/2017,1/01/2018,1/08/2019,371,590,961,Community Housing,TOOWOOMBA AND SOUTH WEST HSC,Maranoa,Warrego
4885,2,Duplex,1/06/2019,1/07/2019,1/07/2019,10,6,16,Public Housing,CAIRNS HSC,Tablelands,Hill
4415,3,Detached House,1/08/2018,1/08/2018,1/08/2019,11,357,368,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Western Downs,Callide
4415,3,Detached House,1/02/2020,1/02/2020,1/04/2020,11,76,87,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Western Downs,Callide
4415,3,Detached House,1/04/2019,1/04/2019,1/08/2019,14,114,128,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Western Downs,Callide
4415,3,Detached House,1/01/2020,1/01/2020,1/03/2020,8,56,64,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Western Downs,Callide
4415,3,Detached House,1/03/2019,1/04/2019,1/03/2020,20,348,368,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Western Downs,Callide
4415,3,Detached House,1/06/2020,1/06/2020,1/06/2020,13,15,28,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Western Downs,Callide
4415,3,Detached House,1/08/2018,1/09/2018,1/08/2019,12,333,345,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Western Downs,Callide
4415,3,Detached House,1/12/2018,1/12/2018,1/06/2020,12,543,555,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Western Downs,Callide
4415,3,Detached House,1/07/2019,1/10/2019,1/02/2020,82,136,218,Aboriginal and Torres Strait Islander Housing,TOOWOOMBA AND SOUTH WEST HSC,Western Downs,Callide
4886,3,Detached House,1/08/2018,1/09/2019,1/09/2019,398,5,403,Public Housing,CAIRNS HSC,Tablelands,Hill
4746,2,Duplex,1/01/2019,1/02/2019,1/07/2019,36,134,170,Public Housing,MACKAY HSC,Isaac,Burdekin
4218,1,Apartment,1/12/2019,1/12/2019,1/01/2020,8,41,49,Public Housing,GOLD COAST HSC,Gold Coast,Mermaid Beach
4557,4,Detached House,1/08/2019,1/08/2019,1/08/2019,0,0,0,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4557,2,Duplex,1/02/2020,1/03/2020,1/03/2020,18,11,29,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4557,4,Detached House,1/02/2020,1/03/2020,1/03/2020,32,0,32,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4552,3,Detached House,1/06/2019,1/07/2019,1/08/2019,39,20,59,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Glass House
4552,1,Apartment,1/01/2020,1/02/2020,1/02/2020,11,16,27,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Glass House
4552,1,Apartment,1/05/2019,1/06/2019,1/07/2019,35,21,56,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Glass House
4744,4,Detached House,1/05/2019,1/06/2019,1/07/2019,24,19,43,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,3,Detached House,1/08/2019,1/09/2019,1/09/2019,15,8,23,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,3,Detached House,1/02/2020,1/03/2020,1/04/2020,16,41,57,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,3,Detached House,1/07/2019,1/07/2019,1/07/2019,0,0,0,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,4,Detached House,1/06/2019,1/06/2019,1/08/2019,22,56,78,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,4,Detached House,1/02/2020,1/03/2020,1/06/2020,20,105,125,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,3,Detached House,1/03/2020,1/05/2020,1/05/2020,43,15,58,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,2,Duplex,1/03/2020,1/03/2020,1/04/2020,10,33,43,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,2,Duplex,1/04/2020,1/05/2020,1/05/2020,11,4,15,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,2,Duplex,1/10/2019,1/11/2019,1/12/2019,14,28,42,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,2,Duplex,1/09/2019,1/10/2019,1/10/2019,49,1,50,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,2,Duplex,1/12/2019,1/01/2020,1/01/2020,33,0,33,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,3,Detached House,1/09/2019,1/09/2019,1/09/2019,0,0,0,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,3,Detached House,1/12/2019,1/12/2019,1/03/2020,17,77,94,Public Housing,MACKAY HSC,Isaac,Burdekin
4744,2,Dual Occupancy,1/06/2019,1/07/2019,1/07/2019,12,20,32,Public Housing,MACKAY HSC,Isaac,Burdekin
4630,3,Detached House,1/06/2019,1/06/2019,1/07/2019,8,20,28,Public Housing,BUNDABERG HSC,North Burnett,Callide
4630,3,Detached House,1/01/2020,1/01/2020,1/01/2020,15,0,15,Public Housing,BUNDABERG HSC,North Burnett,Callide
4630,2,Detached House,1/04/2020,1/06/2020,1/06/2020,33,27,60,Public Housing,BUNDABERG HSC,North Burnett,Callide
4557,1,Apartment,1/05/2020,1/06/2020,1/06/2020,8,13,21,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/08/2019,1/09/2019,1/10/2019,8,27,35,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/11/2019,1/11/2019,1/12/2019,6,24,30,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/07/2019,1/08/2019,1/08/2019,7,23,30,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/11/2019,1/01/2020,1/01/2020,39,2,41,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/04/2020,1/04/2020,1/04/2020,9,4,13,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/01/2020,1/01/2020,1/02/2020,8,21,29,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/12/2019,1/12/2019,1/01/2020,9,19,28,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/07/2019,1/07/2019,1/07/2019,8,12,20,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,2,Townhouse,1/02/2020,1/02/2020,1/03/2020,10,10,20,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4557,1,Apartment,1/07/2019,1/07/2019,1/07/2019,7,17,24,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/05/2020,1/05/2020,1/05/2020,11,6,17,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,2,Apartment,1/03/2020,1/03/2020,1/04/2020,10,30,40,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/11/2019,1/12/2019,1/12/2019,15,7,22,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/04/2020,1/04/2020,1/04/2020,6,20,26,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/05/2020,1/05/2020,1/05/2020,17,4,21,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,1,Apartment,1/02/2020,1/02/2020,1/03/2020,9,12,21,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4557,2,Townhouse,1/08/2019,1/08/2019,1/08/2019,0,0,0,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4873,1,Apartment,1/03/2020,1/03/2020,1/03/2020,23,3,26,Public Housing,CAIRNS HSC,Douglas,Cook
4873,1,Apartment,1/03/2020,1/05/2020,1/06/2020,62,8,70,Public Housing,CAIRNS HSC,Douglas,Cook
4873,2,Townhouse,1/07/2019,1/08/2019,1/08/2019,13,11,24,Public Housing,CAIRNS HSC,Douglas,Cook
4873,3,Townhouse,1/06/2019,1/07/2019,1/07/2019,13,19,32,Public Housing,CAIRNS HSC,Douglas,Cook
4873,3,Detached House,1/02/2020,1/03/2020,1/03/2020,27,1,28,Aboriginal and Torres Strait Islander Housing,CAIRNS HSC,Douglas,Cook
4873,4,Detached House,1/02/2020,1/02/2020,1/02/2020,13,7,20,Aboriginal and Torres Strait Islander Housing,CAIRNS HSC,Douglas,Cook
4718,3,Detached House,1/09/2017,1/01/2018,1/04/2020,103,840,943,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4718,3,Detached House,1/01/2018,1/10/2018,1/09/2019,298,311,609,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4718,2,Duplex,1/04/2017,1/01/2018,1/09/2019,280,613,893,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4718,3,Detached House,1/06/2017,1/01/2018,1/03/2020,210,795,1005,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4718,3,Detached House,1/11/2016,1/01/2018,1/09/2019,437,617,1054,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4718,3,Detached House,1/07/2019,1/08/2019,1/11/2019,15,108,123,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4718,3,Detached House,1/11/2016,1/01/2018,1/10/2019,411,638,1049,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4718,3,Detached House,1/07/2017,1/01/2018,1/03/2020,187,799,986,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4718,3,Detached House,1/09/2019,1/09/2019,1/01/2020,19,95,114,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4718,3,Detached House,1/03/2020,1/04/2020,1/04/2020,29,22,51,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4558,2,Townhouse,1/04/2020,1/04/2020,1/05/2020,9,22,31,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,2,Townhouse,1/08/2019,1/08/2019,1/08/2019,0,0,0,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,3,Detached House,1/07/2019,1/07/2019,1/07/2019,14,10,24,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,2,Townhouse,1/05/2020,1/05/2020,1/05/2020,10,7,17,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,3,Townhouse,1/08/2019,1/08/2019,1/09/2019,11,26,37,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/06/2019,1/07/2019,1/07/2019,8,7,15,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,2,Townhouse,1/12/2019,1/12/2019,1/12/2019,9,4,13,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,2,Apartment,1/07/2019,1/07/2019,1/08/2019,8,17,25,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/09/2019,1/09/2019,1/10/2019,10,12,22,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/07/2019,1/07/2019,1/07/2019,10,10,20,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/01/2020,1/01/2020,1/02/2020,10,12,22,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/05/2020,1/05/2020,1/05/2020,14,1,15,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,2,Townhouse,1/04/2020,1/04/2020,1/04/2020,0,0,0,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/07/2019,1/08/2019,1/08/2019,9,19,28,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/07/2019,1/07/2019,1/07/2019,7,1,8,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/08/2019,1/08/2019,1/09/2019,8,34,42,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/10/2019,1/11/2019,1/12/2019,22,22,44,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/08/2019,1/08/2019,1/08/2019,10,10,20,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/11/2019,1/12/2019,1/01/2020,23,21,44,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/07/2019,1/07/2019,1/07/2019,7,9,16,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/07/2019,1/08/2019,1/08/2019,11,17,28,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/09/2019,1/09/2019,1/09/2019,3,0,3,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/03/2020,1/03/2020,1/04/2020,9,19,28,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,1/09/2019,1/10/2019,1/11/2019,22,42,64,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,2,Townhouse,1/04/2020,1/05/2020,1/06/2020,8,33,41,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,2,Townhouse,1/09/2019,1/10/2019,1/11/2019,14,28,42,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,2,Duplex,1/09/2019,1/10/2019,1/11/2019,30,27,57,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4506,3,Detached House,1/10/2019,1/10/2019,1/11/2019,13,6,19,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4506,3,Detached House,1/09/2019,1/09/2019,1/09/2019,13,7,20,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4506,2,Duplex,1/10/2018,1/07/2019,1/07/2019,291,0,291,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4506,2,Dual Occupancy,1/01/2020,1/02/2020,1/03/2020,33,21,54,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4506,3,Detached House,1/08/2019,1/08/2019,1/09/2019,13,10,23,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4506,3,Detached House,1/12/2019,1/03/2020,1/03/2020,98,6,104,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4506,3,Detached House,1/11/2019,1/11/2019,1/12/2019,0,20,20,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4506,3,Detached House,1/07/2019,1/08/2019,1/08/2019,24,20,44,Aboriginal and Torres Strait Islander Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4714,2,Duplex,1/10/2019,1/10/2019,1/03/2020,16,153,169,Public Housing,ROCKHAMPTON HSC,Rockhampton,Mirani
4213,2,Townhouse,1/08/2019,1/10/2019,1/10/2019,64,2,66,Public Housing,GOLD COAST HSC,Gold Coast,Mudgeeraba
4605,3,Detached House,1/02/2020,1/02/2020,1/03/2020,10,17,27,Public Housing,MARYBOROUGH HSC,South Burnett,Nanango
4605,3,Detached House,1/07/2019,1/07/2019,1/07/2019,8,4,12,Public Housing,MARYBOROUGH HSC,South Burnett,Nanango
4605,3,Detached House,1/06/2019,1/06/2019,1/07/2019,7,19,26,Public Housing,MARYBOROUGH HSC,South Burnett,Nanango
4605,3,Detached House,1/05/2020,1/06/2020,1/06/2020,13,3,16,Public Housing,MARYBOROUGH HSC,South Burnett,Nanango
4560,1,Apartment,1/06/2019,1/06/2019,1/07/2019,0,13,13,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/10/2019,1/10/2019,1/12/2019,6,33,39,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,2,Townhouse,1/01/2020,1/01/2020,1/02/2020,11,14,25,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,2,Townhouse,1/08/2019,1/08/2019,1/09/2019,21,6,27,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/12/2019,1/01/2020,1/01/2020,28,17,45,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/04/2020,1/04/2020,1/05/2020,13,23,36,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,3,Townhouse,1/08/2019,1/08/2019,1/09/2019,6,25,31,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,2,Townhouse,1/11/2019,1/01/2020,1/01/2020,35,8,43,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,2,Townhouse,1/10/2019,1/10/2019,1/11/2019,24,34,58,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/09/2019,1/09/2019,1/10/2019,24,22,46,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/09/2019,1/10/2019,1/11/2019,14,27,41,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/05/2020,1/05/2020,1/06/2020,16,24,40,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/02/2020,1/02/2020,1/03/2020,8,27,35,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/12/2019,1/12/2019,1/01/2020,8,27,35,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/09/2019,1/09/2019,1/10/2019,7,14,21,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/10/2019,1/11/2019,1/11/2019,14,24,38,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,2,Townhouse,1/04/2020,1/04/2020,1/04/2020,0,13,13,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/11/2019,1/11/2019,1/12/2019,13,19,32,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/04/2020,1/05/2020,1/06/2020,10,31,41,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,2,Duplex,1/06/2019,1/06/2019,1/07/2019,24,18,42,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/12/2019,1/12/2019,1/12/2019,8,7,15,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,1,Apartment,1/08/2019,1/08/2019,1/09/2019,9,12,21,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4560,3,Detached House,1/04/2020,1/04/2020,1/05/2020,1,20,21,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Nicklin
4615,2,Dual Occupancy,1/09/2019,1/10/2019,1/10/2019,15,5,20,Public Housing,MARYBOROUGH HSC,South Burnett,Nanango
4615,3,Detached House,1/05/2020,1/05/2020,1/06/2020,21,8,29,Public Housing,MARYBOROUGH HSC,South Burnett,Nanango
4615,3,Detached House,1/12/2019,1/02/2020,1/02/2020,70,13,83,Public Housing,MARYBOROUGH HSC,South Burnett,Nanango
4615,1,Apartment,1/05/2020,1/05/2020,1/06/2020,14,8,22,Public Housing,MARYBOROUGH HSC,South Burnett,Nanango
4615,1,Apartment,1/10/2019,1/10/2019,1/12/2019,12,52,64,Public Housing,MARYBOROUGH HSC,South Burnett,Nanango
4740,3,Detached House,1/11/2019,1/12/2019,1/12/2019,7,4,11,Public Housing,MACKAY HSC,Mackay,Whitsunday
4567,1,Apartment,1/07/2019,1/07/2019,1/07/2019,12,15,27,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4890,3,Detached House,1/06/2019,1/06/2019,1/08/2019,19,44,63,Public Housing,MOUNT ISA HSC,Carpentaria,Traeger
4890,3,Detached House,1/02/2020,1/02/2020,1/03/2020,13,29,42,Public Housing,MOUNT ISA HSC,Carpentaria,Traeger
4890,2,Dual Occupancy,1/07/2019,1/08/2019,1/08/2019,15,17,32,Aboriginal and Torres Strait Islander Housing,MOUNT ISA HSC,Carpentaria,Traeger
4890,3,Detached House,1/01/2019,1/06/2019,1/07/2019,163,22,185,Aboriginal and Torres Strait Islander Housing,MOUNT ISA HSC,Carpentaria,Traeger
4890,3,Detached House,1/07/2019,1/07/2019,1/11/2019,0,118,118,Aboriginal and Torres Strait Islander Housing,MOUNT ISA HSC,Carpentaria,Traeger
4890,3,Detached House,1/09/2019,1/09/2019,1/09/2019,0,0,0,Aboriginal and Torres Strait Islander Housing,MOUNT ISA HSC,Carpentaria,Traeger
4890,3,Detached House,1/09/2019,1/10/2019,1/12/2019,23,57,80,Aboriginal and Torres Strait Islander Housing,MOUNT ISA HSC,Carpentaria,Traeger
4890,3,Detached House,1/07/2019,1/07/2019,1/07/2019,0,0,0,Aboriginal and Torres Strait Islander Housing,MOUNT ISA HSC,Carpentaria,Traeger
4211,3,Detached House,1/03/2020,1/06/2020,1/06/2020,102,2,104,Public Housing,GOLD COAST HSC,Gold Coast,Gaven
4211,1,Apartment,1/10/2019,1/10/2019,1/01/2020,10,83,93,Public Housing,GOLD COAST HSC,Gold Coast,Gaven
4211,1,Apartment,1/01/2020,1/02/2020,1/03/2020,7,26,33,Public Housing,GOLD COAST HSC,Gold Coast,Gaven
4211,1,Apartment,1/11/2019,1/02/2020,1/02/2020,98,6,104,Public Housing,GOLD COAST HSC,Gold Coast,Gaven
4211,1,Apartment,1/10/2019,1/10/2019,1/10/2019,7,7,14,Public Housing,GOLD COAST HSC,Gold Coast,Gaven
4211,1,Apartment,1/05/2020,1/05/2020,1/05/2020,11,0,11,Public Housing,GOLD COAST HSC,Gold Coast,Gaven
4211,3,Detached House,1/07/2019,1/07/2019,1/07/2019,0,0,0,Public Housing,GOLD COAST HSC,Gold Coast,Gaven
4211,1,Apartment,1/03/2020,1/04/2020,1/05/2020,8,44,52,Public Housing,GOLD COAST HSC,Gold Coast,Gaven
4211,4,Detached House,1/06/2019,1/06/2019,1/07/2019,8,46,54,Public Housing,GOLD COAST HSC,Gold Coast,Gaven
4211,3,Detached House,1/11/2019,1/11/2019,1/11/2019,0,6,6,Public Housing,GOLD COAST HSC,Gold Coast,Gaven
4566,1,Apartment,1/03/2020,1/03/2020,1/03/2020,8,18,26,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4566,2,Townhouse,1/07/2019,1/07/2019,1/07/2019,0,0,0,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4566,2,Apartment,1/01/2020,1/01/2020,1/02/2020,11,32,43,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4401,3,Detached House,1/03/2020,1/03/2020,1/04/2020,3,14,17,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Condamine
4210,3,Detached House,1/07/2019,1/07/2019,1/07/2019,0,0,0,Public Housing,GOLD COAST HSC,Gold Coast,Theodore
4816,3,Detached House,1/07/2019,1/08/2019,1/06/2020,9,321,330,Public Housing,TOWNSVILLE HSC,Charters Towers,Traeger
4816,3,Detached House,1/05/2020,1/05/2020,1/05/2020,0,0,0,Public Housing,TOWNSVILLE HSC,Charters Towers,Traeger
4502,3,Detached House,1/12/2019,1/01/2020,1/02/2020,31,20,51,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,3,Detached House,1/03/2020,1/04/2020,1/04/2020,45,4,49,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,1,Apartment,1/05/2020,1/06/2020,1/06/2020,14,19,33,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,1,Apartment,1/07/2019,1/07/2019,1/07/2019,9,4,13,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,2,Townhouse,1/06/2019,1/07/2019,1/07/2019,20,21,41,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,3,Townhouse,1/07/2019,1/10/2019,1/11/2019,76,23,99,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,2,Townhouse,1/09/2019,1/10/2019,1/11/2019,14,47,61,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,3,Townhouse,1/11/2019,1/11/2019,1/12/2019,10,26,36,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,2,Apartment,1/07/2019,1/07/2019,1/07/2019,0,2,2,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,2,Apartment,1/04/2020,1/05/2020,1/06/2020,22,34,56,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,2,Apartment,1/06/2020,1/06/2020,1/06/2020,0,0,0,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,2,Apartment,1/01/2020,1/01/2020,1/02/2020,16,27,43,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,4,Detached House,1/05/2020,1/05/2020,1/06/2020,26,8,34,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4306,3,Detached House,1/03/2020,1/03/2020,1/03/2020,3,1,4,Aboriginal and Torres Strait Islander Housing,IPSWICH HSC,Ipswich,Scenic Rim
4655,1,Apartment,1/01/2020,1/01/2020,1/02/2020,12,12,24,Public Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4655,1,Apartment,1/01/2020,1/01/2020,1/01/2020,1,0,1,Public Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4655,1,Apartment,1/03/2020,1/04/2020,1/05/2020,9,29,38,Public Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4655,1,Apartment,1/10/2019,1/10/2019,1/11/2019,12,7,19,Public Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4356,3,Detached House,1/10/2019,1/10/2019,1/03/2020,10,141,151,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Condamine
4221,1,Apartment,1/03/2020,1/03/2020,1/04/2020,8,7,15,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4221,1,Apartment,1/06/2019,1/07/2019,1/07/2019,8,5,13,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4221,1,Apartment,1/12/2019,1/01/2020,1/02/2020,18,28,46,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4221,1,Apartment,1/09/2019,1/09/2019,1/10/2019,8,26,34,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4221,1,Apartment,1/01/2020,1/01/2020,1/05/2020,12,100,112,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4221,1,Apartment,1/03/2020,1/03/2020,1/03/2020,7,4,11,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4221,1,Apartment,1/09/2019,1/09/2019,1/09/2019,0,0,0,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4221,1,Apartment,1/01/2020,1/02/2020,1/03/2020,17,27,44,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
